key,value,timestamp,topic,partition,offset
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.00367113, ""timestamp"": ""2024-12-06T17:53:48.097696Z"", ""timestamp_ms"": 1733504028097}",1733507629858,trades,0,39747
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95854.3, ""volume"": 0.00104305, ""timestamp"": ""2024-12-06T17:53:49.188033Z"", ""timestamp_ms"": 1733504029188}",1733507631042,trades,0,39748
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.00222924, ""timestamp"": ""2024-12-06T17:53:50.092343Z"", ""timestamp_ms"": 1733504030092}",1733507632019,trades,0,39749
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4032.31, ""volume"": 0.72912968, ""timestamp"": ""2024-12-06T17:53:50.102255Z"", ""timestamp_ms"": 1733504030102}",1733507632031,trades,0,39750
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4032.31, ""volume"": 0.00266474, ""timestamp"": ""2024-12-06T17:53:50.102255Z"", ""timestamp_ms"": 1733504030102}",1733507632032,trades,0,39751
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4033.13, ""volume"": 2.7, ""timestamp"": ""2024-12-06T17:53:50.102255Z"", ""timestamp_ms"": 1733504030102}",1733507632032,trades,0,39752
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4033.2, ""volume"": 0.01, ""timestamp"": ""2024-12-06T17:53:50.102255Z"", ""timestamp_ms"": 1733504030102}",1733507632032,trades,0,39753
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4033.48, ""volume"": 0.84574642, ""timestamp"": ""2024-12-06T17:53:50.102255Z"", ""timestamp_ms"": 1733504030102}",1733507632033,trades,0,39754
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4033.6, ""volume"": 0.434709, ""timestamp"": ""2024-12-06T17:53:50.102255Z"", ""timestamp_ms"": 1733504030102}",1733507632033,trades,0,39755
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4033.77, ""volume"": 0.60801418, ""timestamp"": ""2024-12-06T17:53:50.102255Z"", ""timestamp_ms"": 1733504030102}",1733507632033,trades,0,39756
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4033.82, ""volume"": 0.07437119, ""timestamp"": ""2024-12-06T17:53:50.102255Z"", ""timestamp_ms"": 1733504030102}",1733507632033,trades,0,39757
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4033.87, ""volume"": 0.0062986, ""timestamp"": ""2024-12-06T17:53:50.102255Z"", ""timestamp_ms"": 1733504030102}",1733507632033,trades,0,39758
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4033.87, ""volume"": 2.7, ""timestamp"": ""2024-12-06T17:53:50.102255Z"", ""timestamp_ms"": 1733504030102}",1733507632033,trades,0,39759
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4033.87, ""volume"": 0.12340752, ""timestamp"": ""2024-12-06T17:53:50.102255Z"", ""timestamp_ms"": 1733504030102}",1733507632033,trades,0,39760
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4034.02, ""volume"": 0.00497073, ""timestamp"": ""2024-12-06T17:53:50.102255Z"", ""timestamp_ms"": 1733504030102}",1733507632034,trades,0,39761
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4034.04, ""volume"": 2.43952106, ""timestamp"": ""2024-12-06T17:53:50.102255Z"", ""timestamp_ms"": 1733504030102}",1733507632034,trades,0,39762
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3821.3, ""volume"": 0.05238356, ""timestamp"": ""2024-12-06T17:53:50.117933Z"", ""timestamp_ms"": 1733504030117}",1733507632049,trades,0,39763
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.00253379, ""timestamp"": ""2024-12-06T17:53:50.766434Z"", ""timestamp_ms"": 1733504030766}",1733507632749,trades,0,39764
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95889.7, ""volume"": 0.00030856, ""timestamp"": ""2024-12-06T17:53:50.992137Z"", ""timestamp_ms"": 1733504030992}",1733507632995,trades,0,39765
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.00209249, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634102,trades,0,39766
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.8, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634102,trades,0,39767
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.00296639, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634102,trades,0,39768
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.001, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634102,trades,0,39769
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.0005, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634102,trades,0,39770
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.248, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634102,trades,0,39771
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.1, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634102,trades,0,39772
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.0122, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634103,trades,0,39773
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.35864546, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634103,trades,0,39774
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.04454749, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634103,trades,0,39775
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.664, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634103,trades,0,39776
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 1.756, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634103,trades,0,39777
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.2, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634103,trades,0,39778
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.2868, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634103,trades,0,39779
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101131.3, ""volume"": 0.32931429, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634103,trades,0,39780
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101131.2, ""volume"": 0.10256843, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634103,trades,0,39781
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101130.0, ""volume"": 0.00498111, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634103,trades,0,39782
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101129.9, ""volume"": 0.00294595, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634103,trades,0,39783
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101123.9, ""volume"": 0.07342516, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634104,trades,0,39784
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101122.7, ""volume"": 0.01001323, ""timestamp"": ""2024-12-06T17:53:52.013166Z"", ""timestamp_ms"": 1733504032013}",1733507634104,trades,0,39785
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.00046179, ""timestamp"": ""2024-12-06T17:53:53.337793Z"", ""timestamp_ms"": 1733504033337}",1733507635535,trades,0,39786
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3821.29, ""volume"": 0.5, ""timestamp"": ""2024-12-06T17:53:53.469020Z"", ""timestamp_ms"": 1733504033469}",1733507635699,trades,0,39787
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.01112968, ""timestamp"": ""2024-12-06T17:53:53.736821Z"", ""timestamp_ms"": 1733504033736}",1733507635969,trades,0,39788
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.00285282, ""timestamp"": ""2024-12-06T17:53:53.775895Z"", ""timestamp_ms"": 1733504033775}",1733507636011,trades,0,39789
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4032.31, ""volume"": 0.06382267, ""timestamp"": ""2024-12-06T17:53:55.812269Z"", ""timestamp_ms"": 1733504035812}",1733507635907,trades,0,39790
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95831.4, ""volume"": 0.00052875, ""timestamp"": ""2024-12-06T17:53:55.844252Z"", ""timestamp_ms"": 1733504035844}",1733507635943,trades,0,39791
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.09384859, ""timestamp"": ""2024-12-06T17:53:55.958907Z"", ""timestamp_ms"": 1733504035958}",1733507636067,trades,0,39792
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95854.0, ""volume"": 9.989e-05, ""timestamp"": ""2024-12-06T17:53:57.188811Z"", ""timestamp_ms"": 1733504037188}",1733507637400,trades,0,39793
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.10452005, ""timestamp"": ""2024-12-06T17:53:57.951234Z"", ""timestamp_ms"": 1733504037951}",1733507638239,trades,0,39794
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3821.21, ""volume"": 0.01166786, ""timestamp"": ""2024-12-06T17:53:58.191780Z"", ""timestamp_ms"": 1733504038191}",1733507638487,trades,0,39795
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3821.2, ""volume"": 0.0020112, ""timestamp"": ""2024-12-06T17:53:58.219542Z"", ""timestamp_ms"": 1733504038219}",1733507638525,trades,0,39796
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3821.1, ""volume"": 0.0020112, ""timestamp"": ""2024-12-06T17:53:58.219542Z"", ""timestamp_ms"": 1733504038219}",1733507638525,trades,0,39797
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3821.0, ""volume"": 0.0020112, ""timestamp"": ""2024-12-06T17:53:58.219542Z"", ""timestamp_ms"": 1733504038219}",1733507638525,trades,0,39798
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3821.0, ""volume"": 0.0075, ""timestamp"": ""2024-12-06T17:53:58.219542Z"", ""timestamp_ms"": 1733504038219}",1733507638526,trades,0,39799
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3820.9, ""volume"": 0.0020112, ""timestamp"": ""2024-12-06T17:53:58.219542Z"", ""timestamp_ms"": 1733504038219}",1733507638526,trades,0,39800
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3820.8, ""volume"": 0.0020112, ""timestamp"": ""2024-12-06T17:53:58.219542Z"", ""timestamp_ms"": 1733504038219}",1733507638526,trades,0,39801
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3820.7, ""volume"": 0.0020112, ""timestamp"": ""2024-12-06T17:53:58.219542Z"", ""timestamp_ms"": 1733504038219}",1733507638526,trades,0,39802
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3820.6, ""volume"": 0.0020112, ""timestamp"": ""2024-12-06T17:53:58.219542Z"", ""timestamp_ms"": 1733504038219}",1733507638526,trades,0,39803
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3820.5, ""volume"": 0.0020112, ""timestamp"": ""2024-12-06T17:53:58.219542Z"", ""timestamp_ms"": 1733504038219}",1733507638526,trades,0,39804
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3820.4, ""volume"": 0.0020112, ""timestamp"": ""2024-12-06T17:53:58.219542Z"", ""timestamp_ms"": 1733504038219}",1733507638526,trades,0,39805
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3820.3, ""volume"": 0.0020112, ""timestamp"": ""2024-12-06T17:53:58.219542Z"", ""timestamp_ms"": 1733504038219}",1733507638526,trades,0,39806
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3820.2, ""volume"": 0.0020112, ""timestamp"": ""2024-12-06T17:53:58.219542Z"", ""timestamp_ms"": 1733504038219}",1733507638526,trades,0,39807
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3820.1, ""volume"": 0.0020112, ""timestamp"": ""2024-12-06T17:53:58.219542Z"", ""timestamp_ms"": 1733504038219}",1733507638526,trades,0,39808
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3820.0, ""volume"": 0.02098707, ""timestamp"": ""2024-12-06T17:53:58.219542Z"", ""timestamp_ms"": 1733504038219}",1733507638526,trades,0,39809
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101133.0, ""volume"": 0.0014832, ""timestamp"": ""2024-12-06T17:53:58.482330Z"", ""timestamp_ms"": 1733504038482}",1733507638805,trades,0,39810
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101132.9, ""volume"": 0.001, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639543,trades,0,39811
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101111.0, ""volume"": 0.1448749, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639543,trades,0,39812
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101110.9, ""volume"": 0.0307901, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639543,trades,0,39813
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101108.1, ""volume"": 0.00296712, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639543,trades,0,39814
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101106.9, ""volume"": 0.32931429, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639544,trades,0,39815
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101100.6, ""volume"": 0.07129773, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639544,trades,0,39816
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101100.0, ""volume"": 0.69485657, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639544,trades,0,39817
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101090.0, ""volume"": 0.0122, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639544,trades,0,39818
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101088.6, ""volume"": 0.00483777, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639544,trades,0,39819
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101087.7, ""volume"": 0.12068027, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639544,trades,0,39820
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101087.6, ""volume"": 0.00495216, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639544,trades,0,39821
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101087.3, ""volume"": 0.00296773, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639544,trades,0,39822
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101082.7, ""volume"": 1.025, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639544,trades,0,39823
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101080.7, ""volume"": 0.0005, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639544,trades,0,39824
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101080.7, ""volume"": 0.0005, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639544,trades,0,39825
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101078.4, ""volume"": 0.80479166, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639545,trades,0,39826
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101078.4, ""volume"": 0.00151745, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639545,trades,0,39827
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101078.4, ""volume"": 0.00204547, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639545,trades,0,39828
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101078.4, ""volume"": 0.47777498, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639545,trades,0,39829
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101077.4, ""volume"": 0.1310699, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639545,trades,0,39830
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101077.4, ""volume"": 0.63557388, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639545,trades,0,39831
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101077.4, ""volume"": 0.00010116, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639545,trades,0,39832
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101077.4, ""volume"": 0.12984142, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639545,trades,0,39833
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101077.4, ""volume"": 0.02056704, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639545,trades,0,39834
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101077.4, ""volume"": 0.00026208, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639545,trades,0,39835
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101077.4, ""volume"": 0.3687265, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639546,trades,0,39836
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101073.7, ""volume"": 0.00303194, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639546,trades,0,39837
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101072.6, ""volume"": 0.37186301, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639546,trades,0,39838
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101072.6, ""volume"": 0.05113677, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639546,trades,0,39839
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101072.6, ""volume"": 0.01237624, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639546,trades,0,39840
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101072.6, ""volume"": 2.08756125, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639546,trades,0,39841
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101071.7, ""volume"": 0.2868, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639546,trades,0,39842
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101071.3, ""volume"": 0.01451949, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639546,trades,0,39843
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101071.1, ""volume"": 0.03273231, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639546,trades,0,39844
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101067.4, ""volume"": 0.05025709, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639546,trades,0,39845
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101067.4, ""volume"": 2.47281001, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639546,trades,0,39846
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101065.5, ""volume"": 2.52311591, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639547,trades,0,39847
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101065.3, ""volume"": 0.00296837, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639547,trades,0,39848
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101061.5, ""volume"": 0.2868, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639547,trades,0,39849
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101060.9, ""volume"": 0.01032047, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639547,trades,0,39850
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101059.2, ""volume"": 0.05625357, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639547,trades,0,39851
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101057.7, ""volume"": 0.1846558, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639547,trades,0,39852
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101057.6, ""volume"": 0.987, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639547,trades,0,39853
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101057.6, ""volume"": 0.2873687, ""timestamp"": ""2024-12-06T17:53:59.079979Z"", ""timestamp_ms"": 1733504039079}",1733507639547,trades,0,39854
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4032.31, ""volume"": 0.0201299, ""timestamp"": ""2024-12-06T17:54:01.153447Z"", ""timestamp_ms"": 1733504041153}",1733507641695,trades,0,39855
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95815.9, ""volume"": 0.0008999, ""timestamp"": ""2024-12-06T17:54:01.196031Z"", ""timestamp_ms"": 1733504041196}",1733507641740,trades,0,39856
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101105.8, ""volume"": 0.00314973, ""timestamp"": ""2024-12-06T17:54:01.780639Z"", ""timestamp_ms"": 1733504041780}",1733507642373,trades,0,39857
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4032.31, ""volume"": 0.91604743, ""timestamp"": ""2024-12-06T17:54:01.918938Z"", ""timestamp_ms"": 1733504041918}",1733507642523,trades,0,39858
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4032.31, ""volume"": 0.00266474, ""timestamp"": ""2024-12-06T17:54:01.918938Z"", ""timestamp_ms"": 1733504041918}",1733507642523,trades,0,39859
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4032.31, ""volume"": 0.60148221, ""timestamp"": ""2024-12-06T17:54:01.918938Z"", ""timestamp_ms"": 1733504041918}",1733507642523,trades,0,39860
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95815.9, ""volume"": 0.0177, ""timestamp"": ""2024-12-06T17:54:02.497520Z"", ""timestamp_ms"": 1733504042497}",1733507643150,trades,0,39861
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101105.8, ""volume"": 0.0005, ""timestamp"": ""2024-12-06T17:54:02.934485Z"", ""timestamp_ms"": 1733504042934}",1733507643624,trades,0,39862
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95815.9, ""volume"": 0.00104366, ""timestamp"": ""2024-12-06T17:54:03.000152Z"", ""timestamp_ms"": 1733504043000}",1733507643695,trades,0,39863
b'ETH-EUR',"{""pair"": ""ETH/EUR"", ""price"": 3820.03, ""volume"": 0.02702858, ""timestamp"": ""2024-12-06T17:54:03.565064Z"", ""timestamp_ms"": 1733504043565}",1733507644307,trades,0,39864
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4032.31, ""volume"": 0.00266474, ""timestamp"": ""2024-12-06T17:54:03.704955Z"", ""timestamp_ms"": 1733504043704}",1733507644458,trades,0,39865
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4032.4, ""volume"": 0.00940323, ""timestamp"": ""2024-12-06T17:54:03.704955Z"", ""timestamp_ms"": 1733504043704}",1733507644458,trades,0,39866
b'BTC-USD',"{""pair"": ""BTC/USD"", ""price"": 101105.8, ""volume"": 1.538e-05, ""timestamp"": ""2024-12-06T17:54:06.425641Z"", ""timestamp_ms"": 1733504046425}",1733507647406,trades,0,39867
b'BTC-EUR',"{""pair"": ""BTC/EUR"", ""price"": 95815.8, ""volume"": 0.00052896, ""timestamp"": ""2024-12-06T17:54:07.602699Z"", ""timestamp_ms"": 1733504047602}",1733507648702,trades,0,39868
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4032.31, ""volume"": 0.00266488, ""timestamp"": ""2024-12-06T17:54:08.298437Z"", ""timestamp_ms"": 1733504048298}",1733507649447,trades,0,39869
b'ETH-USD',"{""pair"": ""ETH/USD"", ""price"": 4032.31, ""volume"": 0.0221348, ""timestamp"": ""2024-12-06T17:54:08.298437Z"", ""timestamp_ms"": 1733504048298}",1733507649447,trades,0,39870
